time,height,datapoint_label,scores,iso_index
2022-03-06 06:22:49.606618392+03:00,0.32,0,0.09520827119297554,0
2022-03-06 06:27:57.034148707+03:00,0.32,0,0.09520827119297554,0
2022-03-06 06:33:04.444966710+03:00,0.31,0,0.07908077857610651,0
2022-03-06 06:38:11.858306427+03:00,0.32,0,0.09520827119297554,0
2022-03-06 06:43:19.285872837+03:00,0.32,0,0.09520827119297554,0
2022-03-06 06:48:26.695992381+03:00,0.31,0,0.07908077857610651,0
2022-03-06 06:53:34.122264712+03:00,0.32,0,0.09520827119297554,0
2022-03-06 06:58:41.544826600+03:00,0.31,0,0.07908077857610651,0
2022-03-06 07:03:48.959355576+03:00,0.31,0,0.07908077857610651,0
2022-03-06 07:08:56.376983481+03:00,0.31,0,0.07908077857610651,0
2022-03-06 07:14:03.806080426+03:00,0.32,0,0.09520827119297554,0
2022-03-06 07:19:11.208416216+03:00,0.32,0,0.09520827119297554,0
2022-03-06 07:24:18.647650190+03:00,0.32,0,0.09520827119297554,0
2022-03-06 07:29:26.050087444+03:00,0.32,0,0.09520827119297554,0
2022-03-06 07:34:33.486639345+03:00,0.33,0,0.09484403876743291,0
2022-03-06 07:39:40.886574694+03:00,0.32,0,0.09520827119297554,0
2022-03-06 07:44:48.298208505+03:00,0.33,0,0.09484403876743291,0
2022-03-06 07:49:55.719009150+03:00,0.33,0,0.09484403876743291,0
2022-03-06 07:55:03.143809137+03:00,0.34,0,0.07583594144598171,0
2022-03-06 08:00:10.576718986+03:00,0.34,0,0.07583594144598171,0
2022-03-06 08:05:17.971815122+03:00,0.33,0,0.09484403876743291,0
2022-03-06 08:10:25.428299358+03:00,0.34,0,0.07583594144598171,0
2022-03-06 08:15:32.807202194+03:00,0.34,0,0.07583594144598171,0
2022-03-06 08:20:40.252336979+03:00,0.34,0,0.07583594144598171,0
2022-03-06 08:25:47.646103117+03:00,0.34,0,0.07583594144598171,0
2022-03-06 08:30:55.065926544+03:00,0.34,0,0.07583594144598171,0
2022-03-06 08:36:02.502675056+03:00,0.34,0,0.07583594144598171,0
2022-03-06 08:41:09.901286736+03:00,0.34,0,0.07583594144598171,0
2022-03-06 08:46:17.321445171+03:00,0.34,0,0.07583594144598171,0
2022-03-06 08:51:24.729621274+03:00,0.35,0,0.05440773839170532,0
2022-03-06 08:56:32.154046398+03:00,0.34,0,0.07583594144598171,0
2022-03-06 09:01:39.567896562+03:00,0.34,0,0.07583594144598171,0
2022-03-06 09:06:46.983012683+03:00,0.35,0,0.05440773839170532,0
2022-03-06 09:11:54.402283006+03:00,0.35,0,0.05440773839170532,0
2022-03-06 09:17:01.836966260+03:00,0.35,0,0.05440773839170532,0
2022-03-06 09:22:09.248410321+03:00,0.35,0,0.05440773839170532,0
2022-03-06 09:27:16.657784833+03:00,0.35,0,0.05440773839170532,0
2022-03-06 09:32:24.067030260+03:00,0.36,0,-0.010645425352092786,1
2022-03-06 09:37:31.486427857+03:00,0.36,0,-0.010645425352092786,1
2022-03-06 09:42:38.913649481+03:00,0.35,0,0.05440773839170532,0
2022-03-06 09:47:46.324892124+03:00,0.36,0,-0.010645425352092786,1
2022-03-06 09:52:53.732646642+03:00,0.36,0,-0.010645425352092786,1
2022-03-06 09:58:01.140792223+03:00,0.36,0,-0.010645425352092786,1
2022-03-06 10:03:08.569839454+03:00,0.36,0,-0.010645425352092786,1
2022-03-06 10:08:15.983747378+03:00,0.36,0,-0.010645425352092786,1
2022-03-06 10:13:23.402491315+03:00,0.36,0,-0.010645425352092786,1
2022-03-06 10:18:30.819203613+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 10:23:38.235699852+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 10:28:45.647410428+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 10:33:53.072544380+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 10:39:00.484353982+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 10:44:07.917861916+03:00,0.36,0,-0.010645425352092786,1
2022-03-06 10:49:15.312416690+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 10:54:22.738718015+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 10:59:30.171000633+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 11:04:37.573940117+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 11:09:44.993595406+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 11:14:52.411384648+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 11:19:59.826080638+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 11:25:07.245079762+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 11:30:14.651240223+03:00,0.79,1,-0.331628235079934,1
2022-03-06 11:35:22.073043354+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 11:40:29.491714189+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 11:45:36.919084120+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 11:50:44.326320224+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 11:55:51.740039918+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 12:00:59.159492962+03:00,0.37,0,-0.06912708366430143,1
2022-03-06 12:06:06.584548084+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 12:11:13.998087524+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 12:16:21.413794362+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 12:21:28.830639682+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 12:26:36.257173769+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 12:31:43.676295899+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 12:36:51.086987764+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 12:41:58.504719672+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 12:47:05.994966587+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 12:52:13.340219694+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 12:57:20.757646553+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 13:02:28.193189206+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 13:07:35.597816844+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 13:12:43.029243216+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 13:17:50.431753111+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 13:22:57.858903457+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 13:28:05.272864681+03:00,0.39,0,-0.15346858314744527,1
2022-03-06 13:33:12.690955972+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 13:38:20.100861513+03:00,0.38,0,-0.12175640638196972,1
2022-03-06 13:43:27.540858350+03:00,0.38,0,-0.12175640638196972,1
