time,x_column,height,datapoint_label,kmeans_labels
2022-03-06 02:47:38.062948768+03:00,31,0.33,0,0
2022-03-06 02:52:45.493196646+03:00,32,0.33,0,0
2022-03-06 02:57:52.938326107+03:00,33,0.33,0,0
2022-03-06 03:03:00.319445816+03:00,34,0.32,0,0
2022-03-06 03:08:07.741872978+03:00,35,0.33,0,0
2022-03-06 03:13:15.155749492+03:00,36,0.33,0,0
2022-03-06 03:18:22.583498550+03:00,37,0.33,0,0
2022-03-06 03:23:29.995003653+03:00,38,0.32,0,0
2022-03-06 03:28:37.433829396+03:00,39,0.32,0,0
2022-03-06 03:33:44.832648274+03:00,40,0.32,0,0
2022-03-06 03:38:52.240293850+03:00,41,0.33,0,0
2022-03-06 03:43:59.657136910+03:00,42,0.32,0,0
2022-03-06 03:49:07.084384990+03:00,43,0.32,0,0
2022-03-06 03:54:14.492519960+03:00,44,0.32,0,0
2022-03-06 03:59:21.914579320+03:00,45,0.32,0,0
2022-03-06 04:04:29.327854496+03:00,46,0.32,0,0
2022-03-06 04:09:36.743016865+03:00,47,0.32,0,0
2022-03-06 04:14:44.170293873+03:00,48,0.32,0,0
2022-03-06 04:19:51.590303219+03:00,49,0.32,0,0
2022-03-06 04:24:58.998372975+03:00,50,0.32,0,0
2022-03-06 04:30:06.434926021+03:00,51,0.32,0,0
2022-03-06 04:35:13.835871192+03:00,52,0.32,0,0
2022-03-06 04:40:21.258573555+03:00,53,0.32,0,0
2022-03-06 04:45:28.714630869+03:00,54,0.32,0,0
2022-03-06 04:50:36.085462937+03:00,55,0.32,0,0
2022-03-06 04:55:43.503327370+03:00,56,0.32,0,0
2022-03-06 05:00:50.926725168+03:00,57,0.32,0,0
2022-03-06 05:05:58.337637245+03:00,58,0.32,0,0
2022-03-06 05:11:05.795540107+03:00,59,0.32,0,0
2022-03-06 05:16:13.176422953+03:00,60,0.32,0,0
2022-03-06 05:21:20.598658828+03:00,61,0.32,0,0
2022-03-06 05:26:28.010314744+03:00,62,0.32,0,0
2022-03-06 05:31:35.429441301+03:00,63,0.32,0,0
2022-03-06 05:36:42.847217204+03:00,64,0.32,0,0
2022-03-06 05:41:50.289523448+03:00,65,0.32,0,0
2022-03-06 05:46:57.682147893+03:00,66,0.32,0,0
2022-03-06 05:52:05.098755149+03:00,67,0.32,0,0
2022-03-06 05:57:12.516581774+03:00,68,0.32,0,0
2022-03-06 06:02:19.944901818+03:00,69,0.32,0,0
2022-03-06 06:07:27.387834076+03:00,70,0.32,0,0
2022-03-06 06:12:34.771816567+03:00,71,0.32,0,0
2022-03-06 06:17:42.194521885+03:00,72,0.31,0,0
2022-03-06 06:22:49.606618392+03:00,73,0.32,0,0
2022-03-06 06:27:57.034148707+03:00,74,0.32,0,0
2022-03-06 06:33:04.444966710+03:00,75,0.31,0,0
2022-03-06 06:38:11.858306427+03:00,76,0.32,0,0
2022-03-06 06:43:19.285872837+03:00,77,0.32,0,0
2022-03-06 06:48:26.695992381+03:00,78,0.31,0,0
2022-03-06 06:53:34.122264712+03:00,79,0.32,0,0
2022-03-06 06:58:41.544826600+03:00,80,0.31,0,0
2022-03-06 07:03:48.959355576+03:00,81,0.31,0,0
2022-03-06 07:08:56.376983481+03:00,82,0.31,0,0
2022-03-06 07:14:03.806080426+03:00,83,0.32,0,0
2022-03-06 07:19:11.208416216+03:00,84,0.32,0,0
2022-03-06 07:24:18.647650190+03:00,85,0.32,0,0
2022-03-06 07:29:26.050087444+03:00,86,0.32,0,0
2022-03-06 07:34:33.486639345+03:00,87,0.33,0,0
2022-03-06 07:39:40.886574694+03:00,88,0.32,0,0
2022-03-06 07:44:48.298208505+03:00,89,0.33,0,0
2022-03-06 07:49:55.719009150+03:00,90,0.33,0,0
2022-03-06 07:55:03.143809137+03:00,91,0.34,0,0
2022-03-06 08:00:10.576718986+03:00,92,0.34,0,0
2022-03-06 08:05:17.971815122+03:00,93,0.33,0,0
2022-03-06 08:10:25.428299358+03:00,94,0.34,0,0
2022-03-06 08:15:32.807202194+03:00,95,0.34,0,0
2022-03-06 08:20:40.252336979+03:00,96,0.34,0,0
2022-03-06 08:25:47.646103117+03:00,97,0.34,0,0
2022-03-06 08:30:55.065926544+03:00,98,0.34,0,0
2022-03-06 08:36:02.502675056+03:00,99,0.34,0,0
2022-03-06 08:41:09.901286736+03:00,100,0.34,0,0
2022-03-06 08:46:17.321445171+03:00,101,0.34,0,0
2022-03-06 08:51:24.729621274+03:00,102,0.35,0,0
2022-03-06 08:56:32.154046398+03:00,103,0.34,0,0
2022-03-06 09:01:39.567896562+03:00,104,0.34,0,0
2022-03-06 09:06:46.983012683+03:00,105,0.35,0,0
2022-03-06 09:11:54.402283006+03:00,106,0.35,0,0
2022-03-06 09:17:01.836966260+03:00,107,0.35,0,0
2022-03-06 09:22:09.248410321+03:00,108,0.35,0,0
2022-03-06 09:27:16.657784833+03:00,109,0.35,0,0
2022-03-06 09:32:24.067030260+03:00,110,0.36,0,0
2022-03-06 09:37:31.486427857+03:00,111,0.36,0,0
2022-03-06 09:42:38.913649481+03:00,112,0.35,0,0
2022-03-06 09:47:46.324892124+03:00,113,0.36,0,0
2022-03-06 09:52:53.732646642+03:00,114,0.36,0,0
2022-03-06 09:58:01.140792223+03:00,115,0.36,0,0
2022-03-06 10:03:08.569839454+03:00,116,0.36,0,0
2022-03-06 10:08:15.983747378+03:00,117,0.36,0,0
2022-03-06 10:13:23.402491315+03:00,118,0.36,0,0
2022-03-06 10:18:30.819203613+03:00,119,0.37,0,0
2022-03-06 10:23:38.235699852+03:00,120,0.37,0,0
2022-03-06 10:28:45.647410428+03:00,121,0.37,0,0
2022-03-06 10:33:53.072544380+03:00,122,0.37,0,0
2022-03-06 10:39:00.484353982+03:00,123,0.37,0,0
2022-03-06 10:44:07.917861916+03:00,124,0.36,0,0
2022-03-06 10:49:15.312416690+03:00,125,0.37,0,0
2022-03-06 10:54:22.738718015+03:00,126,0.37,0,0
2022-03-06 10:59:30.171000633+03:00,127,0.38,0,0
2022-03-06 11:04:37.573940117+03:00,128,0.37,0,0
2022-03-06 11:09:44.993595406+03:00,129,0.37,0,0
2022-03-06 11:14:52.411384648+03:00,130,0.37,0,0
2022-03-06 11:19:59.826080638+03:00,131,0.37,0,0
2022-03-06 11:25:07.245079762+03:00,132,0.37,0,0
2022-03-06 11:30:14.651240223+03:00,133,0.79,1,1
2022-03-06 11:35:22.073043354+03:00,134,0.38,0,0
2022-03-06 11:40:29.491714189+03:00,135,0.38,0,0
2022-03-06 11:45:36.919084120+03:00,136,0.38,0,0
2022-03-06 11:50:44.326320224+03:00,137,0.38,0,0
2022-03-06 11:55:51.740039918+03:00,138,0.38,0,0
2022-03-06 12:00:59.159492962+03:00,139,0.37,0,0
2022-03-06 12:06:06.584548084+03:00,140,0.38,0,0
2022-03-06 12:11:13.998087524+03:00,141,0.38,0,0
2022-03-06 12:16:21.413794362+03:00,142,0.38,0,0
2022-03-06 12:21:28.830639682+03:00,143,0.38,0,0
2022-03-06 12:26:36.257173769+03:00,144,0.38,0,0
2022-03-06 12:31:43.676295899+03:00,145,0.38,0,0
2022-03-06 12:36:51.086987764+03:00,146,0.38,0,0
2022-03-06 12:41:58.504719672+03:00,147,0.38,0,0
2022-03-06 12:47:05.994966587+03:00,148,0.38,0,0
2022-03-06 12:52:13.340219694+03:00,149,0.38,0,0
2022-03-06 12:57:20.757646553+03:00,150,0.38,0,0
2022-03-06 13:02:28.193189206+03:00,151,0.38,0,0
2022-03-06 13:07:35.597816844+03:00,152,0.38,0,0
2022-03-06 13:12:43.029243216+03:00,153,0.38,0,0
2022-03-06 13:17:50.431753111+03:00,154,0.38,0,0
2022-03-06 13:22:57.858903457+03:00,155,0.38,0,0
2022-03-06 13:28:05.272864681+03:00,156,0.39,0,0
2022-03-06 13:33:12.690955972+03:00,157,0.38,0,0
2022-03-06 13:38:20.100861513+03:00,158,0.38,0,0
2022-03-06 13:43:27.540858350+03:00,159,0.38,0,0
2022-03-06 13:48:34.938846260+03:00,160,0.38,0,0
2022-03-06 13:53:42.354712033+03:00,161,0.38,0,0
2022-03-06 13:58:49.780736993+03:00,162,0.38,0,0
2022-03-06 14:03:57.194731310+03:00,163,0.39,0,0
2022-03-06 14:09:04.612556673+03:00,164,0.38,0,0
2022-03-06 14:14:12.028689588+03:00,165,0.39,0,0
2022-03-06 14:19:19.449521499+03:00,166,0.38,0,0
2022-03-06 14:24:26.869037483+03:00,167,0.42,1,0
2022-03-06 14:29:34.277563861+03:00,168,0.38,0,0
2022-03-06 14:34:41.732215922+03:00,169,0.38,0,0
2022-03-06 14:39:49.117543403+03:00,170,0.38,0,0
2022-03-06 14:44:56.561906010+03:00,171,0.79,1,1
2022-03-06 14:50:03.952979156+03:00,172,0.38,0,0
2022-03-06 14:55:11.368716120+03:00,173,0.39,0,0
2022-03-06 15:00:18.783701617+03:00,174,0.38,0,0
2022-03-06 15:05:26.200529505+03:00,175,0.39,0,0
2022-03-06 15:10:33.617068999+03:00,176,0.38,0,0
2022-03-06 15:15:41.035610135+03:00,177,0.87,1,1
2022-03-06 15:20:48.446174749+03:00,178,0.38,0,0
2022-03-06 15:25:55.864503153+03:00,179,0.38,0,0
2022-03-06 15:31:03.283979403+03:00,180,0.38,0,0
2022-03-06 15:36:10.737337160+03:00,181,0.38,0,0
2022-03-06 15:41:18.118184492+03:00,182,0.38,0,0
2022-03-06 15:46:25.541564665+03:00,183,0.38,0,0
2022-03-06 15:51:32.973086201+03:00,184,0.38,0,0
2022-03-06 15:56:40.375535595+03:00,185,0.38,0,0
2022-03-06 16:01:47.819116404+03:00,186,0.38,0,0
2022-03-06 16:06:55.201749177+03:00,187,0.9,1,1
2022-03-06 16:12:02.639007185+03:00,188,0.61,1,1
2022-03-06 16:17:10.038359917+03:00,189,0.38,0,0
2022-03-06 16:22:17.463891512+03:00,190,0.38,0,0
2022-03-06 16:27:24.874758674+03:00,191,0.38,0,0
2022-03-06 16:32:32.308212181+03:00,192,0.38,0,0
2022-03-06 16:37:39.704420042+03:00,193,0.38,0,0
2022-03-06 16:42:47.122387016+03:00,194,0.38,0,0
2022-03-06 16:47:54.544147131+03:00,195,0.37,0,0
2022-03-06 16:53:01.989865143+03:00,196,0.37,0,0
2022-03-06 16:58:09.379078411+03:00,197,0.37,0,0
2022-03-06 17:03:16.788894955+03:00,198,0.37,0,0
2022-03-06 17:08:24.216954887+03:00,199,0.37,0,0
2022-03-06 17:13:31.625727696+03:00,200,0.38,0,0
2022-03-06 17:18:39.045647844+03:00,201,0.37,0,0
2022-03-06 17:23:46.465474743+03:00,202,0.38,0,0
2022-03-06 17:28:53.876576446+03:00,203,0.37,0,0
2022-03-06 17:34:01.299939770+03:00,204,0.37,0,0
2022-03-06 17:39:08.751332916+03:00,205,0.37,0,0
2022-03-06 17:44:16.135183048+03:00,206,0.37,0,0
2022-03-06 17:49:23.555923030+03:00,207,0.38,0,0
2022-03-06 17:54:30.960403806+03:00,208,0.37,0,0
2022-03-06 17:59:38.377582120+03:00,209,0.37,0,0
2022-03-06 18:04:45.794879826+03:00,210,0.37,0,0
2022-03-06 18:09:53.223554956+03:00,211,0.37,0,0
2022-03-06 18:15:00.632284513+03:00,212,0.37,0,0
2022-03-06 18:20:08.054759281+03:00,213,0.37,0,0
2022-03-06 18:25:15.469128236+03:00,214,0.37,0,0
2022-03-06 18:30:22.912880508+03:00,215,0.37,0,0
2022-03-06 18:35:30.301287247+03:00,216,0.37,0,0
2022-03-06 18:40:37.711804422+03:00,217,0.37,0,0
2022-03-06 18:45:45.140214884+03:00,218,0.37,0,0
2022-03-06 18:50:52.557418282+03:00,219,0.37,0,0
2022-03-06 18:55:59.970413493+03:00,220,0.36,0,0
2022-03-06 19:01:07.400428430+03:00,221,0.37,0,0
2022-03-06 19:06:14.797638014+03:00,222,0.37,0,0
2022-03-06 19:11:22.301047700+03:00,223,0.37,0,0
2022-03-06 19:16:29.631858502+03:00,224,0.37,0,0
2022-03-06 19:21:37.053628646+03:00,225,0.37,0,0
2022-03-06 19:26:44.471185039+03:00,226,0.36,0,0
2022-03-06 19:31:51.949612298+03:00,227,0.36,0,0
2022-03-06 19:36:59.314918364+03:00,228,0.36,0,0
2022-03-06 19:42:06.723261101+03:00,229,0.36,0,0
2022-03-06 19:47:14.157074601+03:00,230,0.36,0,0
2022-03-06 19:52:21.552042908+03:00,231,0.36,0,0
2022-03-06 19:57:28.974466056+03:00,232,0.35,0,0
2022-03-06 20:02:36.383505824+03:00,233,0.36,0,0
2022-03-06 20:07:43.803388885+03:00,234,0.36,0,0
2022-03-06 20:12:51.220841509+03:00,235,0.35,0,0
2022-03-06 20:17:58.643138484+03:00,236,0.35,0,0
2022-03-06 20:23:06.049227336+03:00,237,0.35,0,0
2022-03-06 20:28:13.467220993+03:00,238,0.35,0,0
2022-03-06 20:33:20.879202981+03:00,239,0.35,0,0
2022-03-06 20:38:28.304929333+03:00,240,0.35,0,0
2022-03-06 20:43:35.716419741+03:00,241,0.35,0,0
2022-03-06 20:48:43.140015330+03:00,242,0.34,0,0
2022-03-06 20:53:50.554969122+03:00,243,0.35,0,0
2022-03-06 20:58:57.975897647+03:00,244,0.34,0,0
2022-03-06 21:04:05.410474303+03:00,245,0.34,0,0
2022-03-06 21:09:12.813357133+03:00,246,0.34,0,0
2022-03-06 21:14:20.220498371+03:00,247,0.34,0,0
2022-03-06 21:19:27.635494755+03:00,248,0.34,0,0
2022-03-06 21:24:35.064880452+03:00,249,0.34,0,0
2022-03-06 21:29:42.473006896+03:00,250,0.34,0,0
2022-03-06 21:34:49.913785659+03:00,251,0.34,0,0
2022-03-06 21:39:57.305133714+03:00,252,0.34,0,0
2022-03-06 21:45:04.725369852+03:00,253,0.34,0,0
2022-03-06 21:50:12.149878448+03:00,254,0.34,0,0
2022-03-06 21:55:19.552428789+03:00,255,0.34,0,0
2022-03-06 22:00:26.980542713+03:00,256,0.34,0,0
2022-03-06 22:05:34.390931668+03:00,257,0.33,0,0
2022-03-06 22:10:41.804385467+03:00,258,0.34,0,0
2022-03-06 22:15:49.232369276+03:00,259,0.33,0,0
2022-03-06 22:20:56.639640875+03:00,260,0.33,0,0
2022-03-06 22:26:04.058089511+03:00,261,0.34,0,0
2022-03-06 22:31:11.467374733+03:00,262,0.33,0,0
2022-03-06 22:36:18.893372113+03:00,263,0.33,0,0
2022-03-06 22:41:26.319641751+03:00,264,0.33,0,0
2022-03-06 22:46:33.719539486+03:00,265,0.34,0,0
2022-03-06 22:51:41.136524727+03:00,266,0.33,0,0
2022-03-06 22:56:48.564164312+03:00,267,0.34,0,0
2022-03-06 23:01:55.987202998+03:00,268,0.34,0,0
2022-03-06 23:07:03.390355264+03:00,269,0.34,0,0
2022-03-06 23:12:10.804890972+03:00,270,0.34,0,0
2022-03-06 23:17:18.220324624+03:00,271,0.34,0,0
2022-03-06 23:22:25.640730902+03:00,272,0.33,0,0
2022-03-06 23:27:33.052744292+03:00,273,0.33,0,0
2022-03-06 23:32:40.473926832+03:00,274,0.33,0,0
2022-03-06 23:37:47.907073212+03:00,275,0.33,0,0
2022-03-06 23:42:55.334370248+03:00,276,0.33,0,0
2022-03-06 23:48:02.729239300+03:00,277,0.33,0,0
2022-03-06 23:53:10.138412678+03:00,278,0.34,0,0
2022-03-06 23:58:17.558085314+03:00,279,0.34,0,0
